trading_day,ma20_tv,ema20_tv,macd_tv.dif,macd_tv.dea,macd_tv.hist,kdj_tv.k,kdj_tv.d,kdj_tv.j,rsi14_tv,cci20_tv,boll20_tv.mid,boll20_tv.up,boll20_tv.dn,ma20_cn,ema20_cn,macd_cn.dif,macd_cn.dea,macd_cn.hist,kdj_cn.k,kdj_cn.d,kdj_cn.j,rsi14_cn,cci20_cn,boll20_cn.mid,boll20_cn.up,boll20_cn.dn
20240902,3276.85,3299.33986622,-49.175995237,-62.1390523078,12.9630570708,56.5241699099,72.3289258477,24.9146580342,38.1805088648,-39.3010048056,3276.85,3425.02729246,3128.67270754,3276.85,3299.33983643,-49.1748263156,-62.1373333056,25.92501398,55.9623691601,62.8990776327,42.0889522148,38.1801116407,-39.3010048056,3276.85,3425.02729246,3128.67270754
20240903,3263.6,3285.02178372,-55.5087506196,-60.8129919702,5.30424135058,31.0057885091,54.9115491667,-16.805732806,32.6949458019,-102.089662156,3263.6,3407.68802865,3119.51197135,3263.6,3285.02175677,-55.507668285,-60.8114003015,10.6074640329,38.4866972852,54.7616175169,5.9368568218,32.6945935977,-102.089662156,3263.6,3407.68802865,3119.51197135
20240904,3248.55,3268.25780432,-63.0286159408,-61.2561167643,-1.7724991765,11.7524404996,33.0941329729,-30.930944447,30.1715247974,-150.064635272,3248.55,3391.19988608,3105.90011392,3248.55,3268.25777993,-63.0276137792,-61.254642997,-3.54594156431,28.5563489148,46.0265279828,-6.38400922139,30.1711946608,-150.064635272,3248.55,3391.19988608,3105.90011392
20240905,3234.65,3250.61420391,-70.2760475635,-63.0601029242,-7.21594463937,5.32544135378,16.0278901208,-16.0794561803,28.6250143945,-151.429469054,3234.65,3384.74500325,3084.55499675,3234.65,3250.61418184,-70.2751196361,-63.0587383248,-14.4327626225,20.2860053939,37.4463537865,-14.0346913914,28.6246982053,-151.429469054,3234.65,3384.74500325,3084.55499675
20240906,3218.7,3231.60332734,-77.7060746461,-65.9892972686,-11.7167773776,7.93022125917,8.33603437084,7.11859503582,26.8039877068,-168.41442953,3218.7,3375.51976916,3061.88023084,3218.7,3231.60330738,-77.705215454,-65.9880337507,-23.4343634067,17.3072346798,30.7333140843,-9.54492412926,26.8036883527,-168.41442953,3218.7,3375.51976916,3061.88023084
20240909,3206.75,3216.97443903,-80.4879354699,-68.8890249088,-11.598910561,13.7273227084,8.99432844046,23.1933112444,30.8039018728,-156.558061821,3206.75,3368.14377311,3045.35622689,3206.75,3216.97442096,-80.4871399216,-68.8878549849,-23.1985698735,20.2338086271,27.2334789319,6.23446801751,30.8036256878,-156.558061821,3206.75,3368.14377311,3045.35622689
20240910,3197.3,3203.92925436,-81.5906704688,-71.4293540208,-10.161316448,21.3677721466,14.3417720381,35.4197723638,31.1042373782,-111.1218803,3197.3,3365.01654659,3029.58345341,3197.3,3203.92923802,-81.5899338501,-71.4282707579,-20.3233261844,22.3780946403,25.6150175013,15.9042489182,31.1039629011,-111.1218803,3197.3,3365.01654659,3029.58345341
20240911,3195.45,3197.55503966,-76.9778198787,-72.5390471924,-4.43877268627,31.9806763285,22.3585903945,51.2248481964,39.2032977698,-82.5512528474,3195.45,3364.96044216,3025.93955784,3195.45,3197.55502487,-76.9771378243,-72.5380441712,-8.87818730621,29.3148650259,26.8483000095,34.2479950586,39.2030676748,-82.5512528474,3195.45,3364.96044216,3025.93955784
20240912,3195.6,3196.35932159,-68.6574632068,-71.7627303953,3.10526718845,44.3997079702,32.5827188151,68.0336862805,45.0603497821,-24.2783348526,3195.6,3365.06787306,3026.13212694,3195.6,3196.35930822,-68.656831675,-71.7618016719,6.20993999389,40.6579271662,31.4515090618,59.0707633752,45.060149772,-24.2783348526,3195.6,3365.06787306,3026.13212694
20240913,3197.3,3195.75367192,-60.9573836126,-69.6016610387,8.64427742616,62.4441524147,46.2748455711,94.7827661018,45.647744557,-2.64574680818,3197.3,3365.82430092,3028.77569908,3197.3,3195.75365982,-60.9567988609,-69.6008011097,17.2880044977,54.0386181108,38.9805454114,84.1547635096,45.6475474709,-2.64574680818,3197.3,3365.82430092,3028.77569908
20240918,3194.65,3191.39617935,-57.4207698722,-67.1654828054,9.74471293323,70.2702393712,59.038033252,92.7346516095,41.7976554507,-25.2103411351,3194.65,3364.39483792,3024.90516208,3194.65,3191.3961684,-57.4202284355,-67.1646865749,19.4889162788,58.2479676294,45.4030194841,83.9378639201,41.7974702728,-25.2103411351,3194.65,3364.39483792,3024.90516208
20240919,3194.15,3192.78701942,-49.5283144361,-63.6380491316,14.1097346955,79.0595336077,70.5913084645,95.995983894,48.3639074558,-11.4189370426,3194.15,3363.69913742,3024.60086258,3194.15,3192.78700951,-49.5278131057,-63.6373118811,28.2189975506,68.7359564718,53.1806651467,99.8465391219,48.3637503031,-11.4189370426,3194.15,3363.69913742,3024.60086258
20240920,3188,3190.14063661,-46.0509967646,-60.1206386582,14.0696418936,75.8209793908,75.0502507899,77.3624365926,44.413243661,-8.51872428481,3188,3352.32893841,3023.67106159,3188,3190.14062765,-46.0505325698,-60.1199560188,28.1388468979,69.5187500976,58.6266934637,91.3028633656,44.4130954039,-8.51872428481,3188,3352.32893841,3023.67106159
20240923,3180.5,3180.31771884,-49.0240271158,-57.9013163497,8.87728923387,66.8517692168,73.9107607384,52.7337861735,38.0459792257,-68.4704043759,3180.5,3348.84191397,3012.15808603,3180.5,3180.31771073,-49.0235973059,-57.9006842762,17.7541739407,59.5988454466,58.9507441246,60.8950480906,38.0458467815,-68.4704043759,3180.5,3348.84191397,3012.15808603
20240924,3180.85,3183.81126943,-40.4242756575,-54.4059082113,13.9816325538,66.9310407459,69.8679297845,61.0572626687,50.7253424202,-5.38176925664,3180.85,3349.46467908,3012.23532092,3180.85,3183.81126209,-40.4238776853,-54.405322958,27.9628905454,69.7158132123,62.5391004872,84.0692386626,50.7252457005,-5.38176925664,3180.85,3349.46467908,3012.23532092
20240925,3176.6,3187.82924377,-32.507954422,-50.0263174534,17.5183630314,68.3029282961,67.3619127529,70.1849593824,51.4658998906,66.5357991528,3176.6,3335.90649704,3017.29350296,3176.6,3187.82923713,-32.5075859292,-50.0257755523,35.0363792461,71.5438754749,65.5406921498,83.5502421251,51.4658051204,66.5357991528,3176.6,3335.90649704,3017.29350296
20240926,3175.35,3196.70264912,-21.5477830332,-44.3306105694,22.7828275361,85.8793372182,73.7044354201,110.229140814,55.8343249386,93.1907366001,3175.35,3330.92413024,3019.77586976,3175.35,3196.70264312,-21.5474418362,-44.3301088091,45.5653339457,78.5253379535,69.8689074177,95.8381990252,55.8342413599,93.1907366001,3175.35,3330.92413024,3019.77586976
20240927,3177.05,3210.44525397,-7.92887060004,-37.0502625755,29.1213919755,88.2231316621,80.8017990588,103.065796869,60.0579160868,160.253348195,3177.05,3338.95549713,3015.14450287,3177.05,3210.44524853,-7.92855467691,-37.0497979826,58.2424866115,84.6772693275,74.8050280543,104.421751874,60.057842828,160.253348195,3177.05,3338.95549713,3015.14450287
20240930,3189.8,3242.87903931,19.5837117405,-25.7234677123,45.3071794528,96.4897983288,90.197422403,109.07455018,70.6406192919,260.411730638,3189.8,3414.96891437,2964.63108563,3189.8,3242.87903439,19.5840042619,-25.7230375337,90.6140835913,89.7848462183,79.7983007756,109.757937104,70.6405697292,260.411730638,3189.8,3414.96891437,2964.63108563
20241008,3199.75,3266.03341651,35.7307923578,-13.4326156983,49.1634080561,84.9132509217,89.8753936375,74.9889654901,64.9081240924,265.553906127,3199.75,3456.58136491,2942.91863509,3199.75,3266.03341207,35.731063211,-13.4322173848,98.3265611915,79.1094377088,79.5686797533,78.1909536196,64.9080764184,265.553906127,3199.75,3456.58136491,2942.91863509
20241009,3211.9,3285.07785304,46.379008883,-1.47029078203,47.849299665,70.8812260536,84.0947584347,44.4541612915,63.2084499612,168.021514577,3211.9,3493.75379189,2930.04620811,3211.9,3285.07784901,46.3792596729,-1.46992197324,95.6983632924,71.0346442963,76.7240012677,59.6559303535,63.2084029197,168.021514577,3211.9,3493.75379189,2930.04620811
20241010,3226.55,3300.02281941,52.2785630393,9.27947998224,42.9990830571,54.69348659,70.1626545218,23.7551507265,61.1394795782,123.488750461,3226.55,3523.83940445,2929.26059555,3226.55,3300.02281577,52.2787952523,9.27982147186,85.9979475608,64.5020234006,72.6500086453,48.2060529111,61.1394333511,123.488750461,3226.55,3523.83940445,2929.26059555
20241011,3244.5,3316.02064614,58.3790278281,19.0993895514,39.2796382767,53.745044626,59.7732524232,41.6886290317,62.5688953418,107.440774107,3244.5,3554.31962494,2934.68037506,3244.5,3316.02064284,58.3792428401,19.0997057455,78.5590741891,61.3057805329,68.8685992745,46.1801430498,62.5688512977,107.440774107,3244.5,3554.31962494,2934.68037506
20241014,3265.45,3333.73296555,65.2055569038,28.3206230219,36.8849338819,52.4974771386,53.6453361182,50.2017591792,64.4123784831,106.880662293,3265.45,3585.25836449,2945.64163551,3265.45,3333.73296257,65.205755989,28.3209157942,73.7696803896,57.9179720249,65.2183901913,43.3171356921,64.4123372,106.880662293,3265.45,3585.25836449,2945.64163551
20241015,3286.25,3346.42506407,67.0188710583,36.0602726292,30.9585984291,50.3489541534,52.1971586393,46.6525451816,61.0776341503,88.9723743569,3286.25,3601.64427706,2970.85572294,3286.25,3346.42506137,67.0190553964,36.0605437146,61.9170233635,53.6090522345,61.3486108724,38.1299349588,61.0775939894,88.9723743569,3286.25,3601.64427706,2970.85572294
20241016,3304.7,3356.0036294,66.0803693724,42.0642919778,24.0160773946,42.4912579494,48.4458964138,30.5819810206,59.1918088686,72.7796752488,3304.7,3612.28159893,2997.11840107,3304.7,3356.00362696,66.0805400558,42.0645429829,48.0319941459,46.1861035515,56.2944417654,25.9694271237,59.1917693914,72.7796752488,3304.7,3612.28159893,2997.11840107
20241017,3315.7,3350.66995041,52.8655276598,44.2245391142,8.64098854559,25.4438062798,39.4280061275,-2.52459341571,47.5667588558,21.2030255733,3315.7,3605.57728438,3025.82271562,3315.7,3350.6699482,52.8656857,44.2247715263,17.2818283474,30.790735701,47.7932064106,-3.21420571818,47.5667243759,21.2030255733,3315.7,3605.57728438,3025.82271562
20241018,3325.65,3349.27281227,44.7813579117,44.3359028737,0.445455037959,13.9413590511,27.2921410934,-12.7602050335,50.1488877634,2.76185513288,3325.65,3603.73004243,3047.56995757,3325.65,3349.27281028,44.7815042452,44.3361180701,0.890772350231,24.0217807899,39.8693978704,-7.673453371,50.1488555636,2.76185513288,3325.65,3603.73004243,3047.56995757
20241021,3334.3,3350.10397301,39.6922635744,43.4071750138,-3.71491143946,12.9454537964,17.4435397091,3.94928197101,51.7138318357,9.70266040689,3334.3,3605.00655699,3063.59344301,3334.3,3350.1039712,39.6923990684,43.4073742698,-7.4299504027,25.4653506671,35.0680488026,6.25995439605,51.7138009883,9.70266040689,3334.3,3605.00655699,3063.59344301
20241022,3342.25,3349.99883272,34.5347991953,41.6326998501,-7.09790065482,21.6121204631,16.1663111035,32.5037391822,51.0083757639,-4.33994611805,3342.25,3604.75323808,3079.74676192,3342.25,3349.99883109,34.5349246527,41.6328843464,-14.1959193872,25.6435671114,31.9265549056,13.0775915231,51.0083451854,-4.33994611805,3342.25,3604.75323808,3079.74676192
20241023,3350.55,3346.76084865,27.4680131525,38.7997625106,-11.3317493581,22.3841634738,18.9805792444,29.1913319326,48.4011704381,-16.0788655174,3350.55,3598.29622096,3102.80377904,3350.55,3346.76084717,27.4681293168,38.7999333404,-22.6636080473,21.3623780743,28.4051626285,7.27680896589,48.4011408899,-16.0788655174,3350.55,3598.29622096,3102.80377904
20241024,3356.75,3345.16457735,22.7351407469,35.5868381579,-12.851697411,19.0666666667,21.0209835345,15.158032931,49.5786330731,-27.628032345,3356.75,3595.76872312,3117.73127688,3356.75,3345.16457601,22.7352483064,35.5869963336,-25.7034960545,20.3749187162,25.7284146577,9.66792683314,49.5786044342,-27.628032345,3356.75,3595.76872312,3117.73127688
20241025,3367.3,3348.10128427,22.4374755773,32.9569656417,-10.5194900645,23.8502923977,21.767040846,28.0167955009,53.3457811015,-4.02001505988,3367.3,3589.57289533,3145.02710467,3367.3,3348.10128306,22.4375751694,32.9571121008,-21.0390738628,27.0335715418,26.1634669524,28.7737807206,53.3457552983,-4.02001505988,3367.3,3589.57289533,3145.02710467
20241028,3385.5,3357.90116196,27.9314703808,31.9518665896,-4.02039620876,45.1187939267,29.345250997,76.6658797861,58.7563538188,38.1656509142,3385.5,3569.26016979,3201.73983021,3385.5,3357.90116086,27.9315625957,31.9520021998,-8.04087920806,43.5575492236,31.9614943761,66.7496589185,58.7563318917,38.1656509142,3385.5,3569.26016979,3201.73983021
20241029,3395.75,3364.0058132,29.6041845958,31.4823301908,-1.87814559504,61.7577378211,43.5756080485,98.1219973663,56.049614906,28.3684794673,3395.75,3562.88931315,3228.61068685,3395.75,3364.00581221,29.60426998,31.4824557558,-3.75637155169,51.8106433768,38.5778773763,78.2761753776,56.0495935673,28.3684794673,3395.75,3562.88931315,3228.61068685
20241030,3406.55,3371.43383099,32.1727876463,31.6204216819,0.552365964381,75.315992432,60.7308413933,104.486294509,57.5036012859,28.5298114559,3406.55,3555.32429213,3257.77570787,3406.55,3371.4338301,32.1728667057,31.6205379458,1.10465751986,61.5489759264,46.2349102264,92.1771073265,57.5035808722,28.5298114559,3406.55,3555.32429213,3257.77570787
20241031,3413.85,3376.72584709,32.6220032825,31.820738002,0.801265280466,73.9430817319,70.3389373283,81.1513705389,56.007067808,15.9386719612,3413.85,3551.15152949,3276.54847051,3413.85,3376.72584628,32.6220764857,31.8208456538,1.6024616638,65.1949081132,52.554909522,90.4749052956,56.007047706,15.9386719612,3413.85,3551.15152949,3276.54847051
20241101,3416.45,3378.27576641,29.8899414216,31.4345786859,-1.54463726434,69.3365893366,72.8652211668,62.2793256761,52.6615932743,-25.8007117438,3416.45,3550.05460321,3282.84539679,3416.45,3378.27576568,29.8900092023,31.4346783635,-3.08933832233,61.6290569079,55.5796253173,73.7279200892,52.6615739115,-25.8007117438,3416.45,3550.05460321,3282.84539679
20241104,3410.15,3382.72569342,29.9615175542,31.1399664596,-1.17844890534,65.6441045042,69.6412585242,57.6497964642,55.3640304664,-0.659087164277,3410.15,3528.83154869,3291.46845131,3410.15,3382.72569276,29.9615803142,31.1400587536,-2.35695687886,64.4021001148,58.5204502498,76.1653998448,55.3640125605,-0.659087164277,3410.15,3528.83154869,3291.46845131
20241105,3407.5,3387.51372262,30.3143305636,30.9748392804,-0.660508716824,66.1796017582,67.0534318663,64.4319415419,56.0396892366,28.6787612241,3407.5,3521.5657705,3293.4342295,3407.5,3387.51372202,30.3143886746,30.9749247378,-1.32107212641,67.6324881594,61.5577962197,79.7818720389,56.0396716883,28.6787612241,3407.5,3521.5657705,3293.4342295
20241106,3403.8,3387.94098713,26.9746332852,30.1747980814,-3.20016479612,61.6501805621,64.4912956082,55.96795047,51.718833927,-13.5460967128,3403.8,3514.79477465,3292.80522535,3403.8,3387.94098659,26.9746870918,30.1748772086,-6.4003802337,58.724689076,60.6134271718,54.9472128844,51.7188172209,-13.5460967128,3403.8,3514.79477465,3292.80522535
20241107,3403.5,3392.51803598,27.5606296252,29.6519643901,-2.09133476495,60.3964685058,62.7420836087,55.7052383001,55.6691643744,11.385199241,3403.5,3514.11193426,3292.88806574,3403.5,3392.51803548,27.560679446,29.6520376561,-4.18271642013,61.2121428372,60.8129990602,62.0104303912,55.669149464,11.385199241,3403.5,3514.11193426,3292.88806574
20241108,3398.45,3390.08774684,22.2013888131,28.1618492747,-5.96046046157,41.2143012862,54.4203167847,14.8022702893,48.9108008655,-8.66320138611,3398.45,3506.00180147,3290.89819853,3398.45,3390.08774639,22.2014349436,28.1619171136,-11.92096434,46.3236827548,55.9832269584,27.0045943475,48.9107871206,-8.66320138611,3398.45,3506.00180147,3290.89819853
20241111,3389.9,3384.46034238,14.8777512674,25.5050296733,-10.6272784059,32.1233921953,44.5780539958,7.21406859439,45.7875131387,-85.5974532082,3389.9,3490.10159679,3289.69840321,3389.9,3384.46034197,14.8777939808,25.505092487,-21.2545970125,35.4279097153,49.1314545441,8.02082005783,45.7874999927,-85.5974532082,3389.9,3490.10159679,3289.69840321
20241112,3383.75,3380.60697643,10.0073486174,22.4054934621,-12.3981448447,17.068617833,30.1354371049,-9.0650207107,47.1011608018,-86.525059932,3383.75,3479.25680604,3288.24319396,3383.75,3380.60697607,10.0073881668,22.405551623,-24.7963269123,30.6261822345,42.9630304409,5.95248582164,47.1011480887,-86.525059932,3383.75,3479.25680604,3288.24319396
20241113,3378.25,3376.45393106,5.51905766806,19.0282063033,-13.5091486352,17.2348484848,22.1422861711,7.41997311242,46.4484954027,-66.8411867365,3378.25,3471.18842047,3285.31157953,3378.25,3376.45393073,5.51909428788,19.028260156,-27.0183317362,26.0992730048,37.3417779622,3.61426309003,46.4484828097,-66.8411867365,3378.25,3471.18842047,3285.31157953
20241114,3378.9,3370.41069953,0.0251652414418,15.2275980909,-15.2024328495,14.365371593,16.2229459703,10.6502228385,44.1877148597,-93.4328770911,3378.9,3469.79972497,3288.00027503,3378.9,3370.41069923,0.0251991486889,15.2276479545,-30.4048976116,19.0754929902,31.2530163048,-5.27955363919,44.1877026949,-93.4328770911,3378.9,3469.79972497,3288.00027503
20241115,3373.7,3357.22872815,-10.7409916767,10.0338801374,-20.7748718141,7.5002459779,13.0334886853,-3.56623943682,37.5456274924,-172.786012923,3373.7,3483.71109035,3263.68890965,3373.7,3357.22872788,-10.7409602811,10.0339263074,-41.5497731771,12.8594454692,25.1218260263,-11.6653156449,37.5456166949,-172.786012923,3373.7,3483.71109035,3263.68890965
20241118,3369.75,3349.77837309,-15.3043226904,4.96623957182,-20.2705622622,9.21033853527,10.3586520354,6.91371153502,42.9082126621,-143.218390805,3369.75,3487.15677153,3252.34322847,3369.75,3349.77837284,-15.3042936204,4.96628232182,-40.5411518845,15.9648743853,22.0695088126,3.75560553073,42.9082031321,-143.218390805,3369.75,3487.15677153,3252.34322847
20241119,3368.4,3347.13281374,-15.2749743656,0.917996784335,-16.1929711499,20.9234822206,12.5446889112,37.6810688392,47.3613999913,-88.5935769657,3368.4,3487.34099377,3249.45900623,3368.4,3347.13281352,-15.2749474489,0.918036367667,-32.3859676332,24.0323709291,22.7237961848,26.6495204178,47.3613914654,-88.5935769657,3368.4,3487.34099377,3249.45900623
20241120,3368.55,3344.45349815,-15.3172231212,-2.32904719678,-12.9881759244,33.7517433752,21.2951880437,58.6648540382,47.0854555914,-67.1045429666,3368.55,3487.23357089,3249.86642911,3368.55,3344.45349795,-15.3171981984,-2.32901054554,-25.9763753057,28.9922919165,24.813294762,37.3502862254,47.0854470991,-67.1045429666,3368.55,3487.23357089,3249.86642911
20241121,3368.65,3343.26745071,-14.1387317118,-4.69098409979,-9.44774761205,48.1705322245,34.2819192734,75.9477581266,48.4861011706,-51.9942547785,3368.65,3487.20677965,3250.09322035,3368.65,3343.26745053,-14.1387086351,-4.69095016346,-18.8955169433,41.1388941995,30.2551612412,62.9063601161,48.4860929824,-51.9942547785,3368.65,3487.20677965,3250.09322035
20241122,3363.7,3336.95626492,-17.4417514713,-7.24113757409,-10.2006138972,46.8381484742,42.9201413579,54.6741627067,43.2678762652,-85.4127870888,3363.7,3488.70735978,3238.69264022,3363.7,3336.95626476,-17.441730104,-7.24110615156,-20.4012479048,39.482667055,33.3309965124,51.78600814,43.2678686945,-85.4127870888,3363.7,3488.70735978,3238.69264022
20241125,3356,3333.15090636,-18.2353794712,-9.43998595351,-8.7953935177,50.6523071535,48.5536626174,54.8495962257,45.5622171707,-66.8695578663,3356,3477.47098419,3234.52901581,3356,3333.15090621,-18.2353596867,-9.43995685858,-17.5908056561,43.106648013,36.5895470126,56.1408500138,45.5622100174,-66.8695578663,3356,3477.47098419,3234.52901581
20241126,3350.05,3330.27939147,-18.1707247193,-11.1861337067,-6.98459101265,49.5405322962,49.010329308,50.6009382727,46.2643150063,-58.3200636943,3350.05,3469.65012542,3230.44987458,3350.05,3330.27939134,-18.1707064003,-11.1861067669,-13.9691992667,49.4366900732,40.8719280328,66.5662141539,46.2643079789,-58.3200636943,3350.05,3469.65012542,3230.44987458
20241127,3343.4,3328.25278276,-17.4343630223,-12.4357795698,-4.99858345253,60.7330944274,53.641977959,74.9153273642,47.0004443289,-65.9361646256,3343.4,3456.41929039,3230.38070961,3343.4,3328.25278264,-17.4343460603,-12.4357546256,-9.99718286935,56.207093102,45.9836497225,76.6539798609,47.0004374325,-65.9361646256,3343.4,3456.41929039,3230.38070961
20241128,3337.65,3326.70489869,-16.4194430259,-13.232512261,-3.18693076484,68.0378603054,59.437162343,85.2392562302,47.3885289748,-54.1548481983,3337.65,3444.61031975,3230.68968025,3337.65,3326.70489858,-16.4194273202,-13.2324891645,-6.37387631144,61.5610312557,51.1761102336,82.3308732999,47.3885221471,-54.1548481983,3337.65,3444.61031975,3230.68968025
20241129,3333.9,3325.87586072,-14.958529148,-13.5777156384,-1.38081350958,68.6722689076,65.8144078801,74.3879909624,48.2053998201,-17.1906679231,3333.9,3438.05738092,3229.74261908,3333.9,3325.87586062,-14.9585146058,-13.5776942528,-2.76164070596,62.3740208371,54.9087471014,77.3045683085,48.2053931361,-17.1906679231,3333.9,3438.05738092,3229.74261908
20241202,3329.3,3326.55435017,-12.4468897377,-13.3515504583,0.904660720562,70.5210084034,69.0770458721,73.4089334659,50.2836456511,-8.86262924668,3329.3,3424.71718923,3233.88281077,3329.3,3326.55435008,-12.4468762727,-13.3515306568,1.80930876815,66.6807197738,58.8327379922,82.3766833369,50.2836393274,-8.86262924668,3329.3,3424.71718923,3233.88281077
20241203,3325.25,3328.97774539,-8.82156666997,-12.4455537006,3.62398703064,78.2321388325,72.4751387145,89.7461390687,52.8636216702,44.7458684128,3325.25,3408.86309706,3241.63690294,3325.25,3328.97774531,-8.82155420235,-12.4455353659,7.24796232705,76.254579466,64.6400184835,99.4837014311,52.8636157831,44.7458684128,3325.25,3408.86309706,3241.63690294
20241204,3322.6,3329.93224583,-6.91772020185,-11.3399870009,4.42226679901,83.7187288709,77.4906253689,96.1749358747,50.9166887794,18.1656673329,3322.6,3400.76495378,3244.43504622,3322.6,3329.93224576,-6.91770865776,-11.3399700242,8.84452273298,77.6563096823,68.9787822164,95.0113646141,50.9166830303,18.1656673329,3322.6,3400.76495378,3244.43504622
20241205,3314.8,3325.17679385,-10.0538208869,-11.0827537781,1.02893289115,63.1661442006,75.039003968,39.4204246659,43.1495103296,-64.4257703081,3314.8,3375.2767724,3254.3232276,3314.8,3325.17679378,-10.0538101979,-11.082738059,2.05785572208,56.316327667,64.7579640333,39.4330549344,43.1495051912,-64.4257703081,3314.8,3375.2767724,3254.3232276
20241206,3309.45,3318.96948015,-13.9917479663,-11.6645526157,-2.32719535055,32.0456500259,59.6435076991,-23.1500653205,40.8733342028,-134.81970823,3309.45,3369.43824885,3249.46175115,3309.45,3318.96948009,-13.9917380691,-11.664538061,-4.65440001612,38.2244905535,55.9134728734,2.84652591382,40.8733292615,-134.81970823,3309.45,3369.43824885,3249.46175115
20241209,3306.25,3314.02000585,-16.3591637923,-12.603474851,-3.7556889413,12.7619585384,35.9912509216,-33.6966262282,42.0260327375,-138.213998391,3306.25,3368.09779705,3244.40220295,3306.25,3314.02000579,-16.3591546283,-12.6034613745,-7.51138650762,33.0192255864,48.282057111,2.49356253712,42.0260279292,-138.213998391,3306.25,3368.09779705,3244.40220295
20241210,3305.35,3315.16095767,-13.3209948379,-12.7469788484,-0.574015989514,29.8450027206,24.8842037616,39.7666006386,50.7425489291,81.4455231931,3305.35,3365.47412162,3245.22587838,3305.35,3315.16095762,-13.3209863527,-12.7469663701,-1.14803996515,43.6413157853,46.7351433358,37.4536606844,50.7425450796,81.4455231931,3305.35,3365.47412162,3245.22587838
20241211,3305.4,3317.33610456,-9.8315918698,-12.1639014527,2.3323095829,53.846664454,32.151208571,97.2375762201,52.3129980037,96.6365873667,3305.4,3365.63088909,3245.16911091,3305.4,3317.33610452,-9.83158401308,-12.1638898987,4.66461177123,53.7761443658,49.0821436791,63.1641457391,52.3129943181,96.6365873667,3305.4,3365.63088909,3245.16911091
20241212,3307.2,3320.35171365,-6.10819533499,-10.9527602292,4.84456489416,73.7913486005,52.4943385917,116.385368618,53.7680881484,107.604166667,3307.2,3370.31449913,3244.08550087,3307.2,3320.35171361,-6.10818806025,-10.952749531,9.68912294151,63.3316789411,53.8319887664,82.3310592903,53.7680846122,107.604166667,3307.2,3370.31449913,3244.08550087
20241213,3309.95,3317.17535997,-8.06726419992,-10.3756610233,2.30839682339,63.8676844784,63.835232511,63.9325884132,45.3657254055,-28.3202009821,3309.95,3363.83682585,3256.06317415,3309.95,3317.17535993,-8.06725746405,-10.3756511176,4.61678730713,53.9259538996,53.8633104775,54.0512407439,45.3657222419,-28.3202009821,3309.95,3363.83682585,3256.06317415
20241216,3310.45,3314.49199235,-9.35066841945,-10.1706625025,0.819994083085,51.3994910941,63.0195080577,28.1594571671,45.6607197592,-81.9346688323,3310.45,3363.35548176,3257.54451824,3310.45,3314.49199232,-9.35066218253,-10.1706533306,1.63998229613,48.1643763911,51.963665782,40.5657976092,45.660716619,-81.9346688323,3310.45,3363.35548176,3257.54451824
20241217,3308.75,3311.96894546,-10.3293963018,-10.2024092624,-0.126987039385,35.8778625954,50.3816793893,6.87022900763,45.5283511115,-75.9788915129,3308.75,3362.24345754,3255.25654246,3308.75,3311.96894543,-10.3293905268,-10.2024007698,-0.253979513991,44.0688717925,49.3320677855,33.5424798065,45.5283479776,-75.9788915129,3308.75,3362.24345754,3255.25654246
20241218,3305.15,3305.78142685,-14.2491472489,-11.0117568597,-3.23739038918,25.6997455471,37.6590330789,1.78117048346,40.3620033849,-157.126105959,3305.15,3364.7428687,3245.5571313,3305.15,3305.78142682,-14.2491419017,-11.0117489962,-6.47478581098,30.9059654189,43.1900336633,6.33782893015,40.3620005093,-157.126105959,3305.15,3364.7428687,3245.5571313
20241219,3300.1,3298.65938619,-18.4341470251,-12.4962348928,-5.93791213233,19.1722795989,26.9166292471,3.68358030235,38.5247770783,-204.713804714,3300.1,3366.46836596,3233.73163404,3300.1,3298.65938617,-18.434142074,-12.4962276118,-11.8758289245,26.2902514558,37.5567729275,3.75720851233,38.5247743005,-204.713804714,3300.1,3366.46836596,3233.73163404
20241220,3296.95,3290.59658751,-22.8590426102,-14.5687964362,-8.29024617392,9.56593324353,18.1459861298,-7.59417252906,36.6175898959,-192.853646598,3296.95,3372.71932097,3221.18067903,3296.95,3290.59658749,-22.8590380258,-14.5687896946,-16.5804966625,19.8797754803,31.6644404451,-3.68955444924,36.617587223,-192.853646598,3296.95,3372.71932097,3221.18067903
20241223,3293.6,3284.82548394,-24.788985959,-16.6128343408,-8.17615161824,17.0212516144,15.2531548189,20.5574452054,39.6460020028,-160.252343695,3293.6,3374.7945811,3212.4054189,3293.6,3284.82548392,-24.7889817143,-16.6128280985,-16.3523072315,22.2352195817,28.521366824,9.66292509714,39.6459995069,-160.252343695,3293.6,3374.7945811,3212.4054189
20241224,3290.95,3281.50877118,-24.4231126744,-18.1748900075,-6.24822266691,24.3090290008,16.9654046196,38.9962777633,43.293331937,-106.025039124,3290.95,3374.17854078,3207.72145922,3290.95,3281.50877116,-24.4231087441,-18.1748842277,-12.4964490329,27.7975316173,28.2800884218,26.8324180085,43.2933296477,-106.025039124,3290.95,3374.17854078,3207.72145922
20241225,3287.95,3278.41269774,-23.9379058255,-19.3274931711,-4.61041265441,35.8089016772,25.7130607641,56.0005835032,43.1529103794,-78.7783336421,3287.95,3372.67183898,3203.22816102,3287.95,3278.41269772,-23.9379021864,-19.3274878194,-9.22082873393,32.3845015977,29.6482261471,37.857052499,43.1529080954,-78.7783336421,3287.95,3372.67183898,3203.22816102
